CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,TypeofContact_encoded,Occupation_encoded,Gender_encoded,ProductPitched_encoded,MaritalStatus_encoded,Designation_encoded,Age_Group,Age_Group_encoded,Income_Group,Income_Group_encoded,Family_Size,Travel_Experience,Travel_Experience_encoded,High_Satisfaction,Base_Price,Price_Per_Person,Customer_Segment
200110,0,51.0,Company Invited,1,6.0,Small Business,Female,1,4.0,Standard,5.0,Unmarried,4.0,0,2,1,0.0,Senior Manager,22484.0,0,3,1,3,3,3,Senior,2,Medium,2,1.0,Regular,3,0,1000,1300.0,1
200111,1,34.0,Company Invited,1,13.0,Salaried,Male,3,5.0,Deluxe,3.0,Single,2.0,1,5,1,1.0,Manager,21074.0,0,2,2,1,2,2,Middle,1,Medium,2,4.0,Beginner,0,1,2000,1501.1106998930272,1
200112,0,54.0,Company Invited,2,32.0,Salaried,Female,1,2.0,Super Deluxe,3.0,Single,3.0,1,3,1,0.0,AVP,32328.0,0,2,1,4,2,0,Senior,2,Medium,2,1.0,Regular,3,0,3500,3850.0000000000005,0
200113,0,24.0,Self Enquiry,1,24.0,Salaried,Male,2,3.0,Basic,3.0,Divorced,1.0,0,4,1,0.0,Executive,17774.0,1,2,2,0,0,1,Young,3,Low,1,2.0,Beginner,0,1,500,459.61940777125585,1
200114,0,34.0,Self Enquiry,1,13.0,Salaried,Female,2,4.0,Deluxe,4.0,Married,7.0,0,3,0,1.0,Manager,19505.0,1,2,1,1,1,2,Middle,1,Low,1,3.0,Expert,1,0,2000,1838.4776310850234,3
200115,0,37.0,Self Enquiry,3,9.0,Salaried,Male,2,3.0,Standard,3.0,Unmarried,3.0,0,3,0,0.0,Senior Manager,22428.0,1,2,2,3,3,3,Middle,1,Medium,2,2.0,Regular,3,0,1000,707.1067811865474,2
200116,0,34.0,Self Enquiry,1,11.0,Small Business,Fe Male,2,4.0,Standard,5.0,Unmarried,3.0,0,2,0,0.0,Senior Manager,26631.0,1,3,0,3,3,3,Middle,1,Medium,2,2.0,Regular,3,0,1000,919.2388155425117,1
200117,0,36.0,Company Invited,3,17.0,Large Business,Female,3,3.0,Standard,3.0,Divorced,1.0,0,5,0,0.0,Senior Manager,24738.0,0,1,1,3,0,3,Middle,1,Medium,2,3.0,Beginner,0,1,1000,577.3502691896258,2
200118,0,36.0,Self Enquiry,1,9.0,Salaried,Female,2,3.0,Basic,3.0,Married,6.0,0,2,1,0.0,Executive,17835.0,1,2,1,0,1,1,Middle,1,Low,1,2.0,Expert,1,0,500,459.61940777125585,3
200119,0,43.0,Company Invited,3,32.0,Salaried,Male,3,3.0,Super Deluxe,3.0,Divorced,2.0,1,2,0,0.0,AVP,31959.0,0,2,2,4,0,0,Middle,1,Medium,2,3.0,Beginner,0,0,3500,2020.7259421636904,0
200120,0,30.0,Company Invited,1,29.0,Salaried,Male,3,5.0,Basic,3.0,Married,2.0,0,3,1,2.0,Executive,17613.0,0,2,2,0,1,1,Young,3,Low,1,5.0,Beginner,0,0,500,375.2776749732568,1
200121,0,33.0,Company Invited,3,28.0,Small Business,Male,3,3.0,Deluxe,4.0,Divorced,1.0,0,2,0,1.0,Manager,21146.0,0,3,2,1,0,2,Middle,1,Medium,2,4.0,Beginner,0,0,2000,1154.7005383792516,2
200122,1,56.0,Self Enquiry,1,20.0,Salaried,Female,3,4.0,Basic,4.0,Divorced,1.0,1,5,1,1.0,Executive,19963.0,1,2,1,0,0,1,Senior,2,Low,1,4.0,Beginner,0,1,500,375.2776749732568,1
200123,0,51.0,Self Enquiry,1,12.0,Salaried,Male,2,3.0,King,3.0,Single,1.0,0,5,1,0.0,VP,34537.0,1,2,2,2,2,4,Senior,2,Medium,2,2.0,Beginner,0,1,5000,4596.194077712558,0
200124,1,31.0,Self Enquiry,3,12.0,Salaried,Male,3,5.0,Deluxe,3.0,Divorced,5.0,1,3,1,1.0,Manager,21172.0,1,2,2,1,0,2,Middle,1,Medium,2,4.0,Regular,3,0,2000,1154.7005383792516,2
200125,0,26.0,Self Enquiry,1,12.0,Salaried,Female,2,4.0,Basic,4.0,Divorced,2.0,0,3,1,0.0,Executive,17368.0,1,2,1,0,0,1,Young,3,Low,1,2.0,Beginner,0,0,500,459.61940777125585,1
200126,1,58.0,Self Enquiry,1,29.0,Small Business,Female,3,3.0,Standard,3.0,Divorced,2.0,0,3,1,0.0,Senior Manager,25312.0,1,3,1,3,0,3,Senior,2,Medium,2,3.0,Beginner,0,0,1000,750.5553499465136,0
200127,1,19.0,Self Enquiry,3,28.0,Small Business,Male,2,3.0,Basic,3.0,Single,2.0,1,2,0,1.0,Executive,16675.0,1,3,2,0,2,1,Young,3,Low,1,3.0,Beginner,0,0,500,353.5533905932737,2
200128,0,22.0,Self Enquiry,1,8.0,Large Business,Male,3,3.0,Basic,3.0,Divorced,1.0,0,5,1,2.0,Executive,17523.0,1,1,2,0,0,1,Young,3,Low,1,5.0,Beginner,0,1,500,375.2776749732568,1
200129,0,49.0,Self Enquiry,1,26.0,Small Business,Female,3,3.0,Deluxe,5.0,Divorced,2.0,0,2,1,2.0,Manager,21567.0,1,3,1,1,0,2,Senior,2,Medium,2,5.0,Beginner,0,0,2000,1501.1106998930272,4
200130,0,43.0,Company Invited,1,13.0,Small Business,Female,3,2.0,Basic,3.0,Single,5.0,0,3,0,2.0,Executive,19739.0,0,3,1,0,2,1,Middle,1,Low,1,5.0,Regular,3,0,500,375.2776749732568,3
200131,0,50.0,Company Invited,3,18.0,Small Business,Fe Male,3,3.0,Standard,3.0,Unmarried,5.0,0,5,0,0.0,Senior Manager,24208.0,0,3,0,3,3,3,Senior,2,Medium,2,3.0,Regular,3,1,1000,577.3502691896258,3
200132,1,31.0,Self Enquiry,3,13.0,Salaried,Female,3,5.0,Deluxe,3.0,Divorced,4.0,1,3,1,0.0,Manager,19559.0,1,2,1,1,0,2,Middle,1,Low,1,3.0,Regular,3,0,2000,1154.7005383792516,2
200133,0,41.0,Self Enquiry,3,15.0,Salaried,Male,3,3.0,Standard,3.0,Married,4.0,1,2,0,1.0,Senior Manager,23189.0,1,2,2,3,1,3,Middle,1,Medium,2,4.0,Regular,3,0,1000,577.3502691896258,2
200134,0,26.0,Self Enquiry,2,31.0,Salaried,Female,3,3.0,Basic,3.0,Divorced,2.0,0,4,1,0.0,Executive,17942.0,1,2,1,0,0,1,Young,3,Low,1,3.0,Beginner,0,1,500,317.5426480542942,1
200135,0,36.0,Self Enquiry,1,12.0,Small Business,Male,2,4.0,Deluxe,4.0,Married,7.0,0,4,1,1.0,Manager,19941.0,1,3,2,1,1,2,Middle,1,Low,1,3.0,Expert,1,1,2000,1838.4776310850234,3
200136,1,51.0,Company Invited,1,14.0,Salaried,Male,2,5.0,Standard,3.0,Unmarried,3.0,0,2,0,1.0,Senior Manager,25650.0,0,2,2,3,3,3,Senior,2,Medium,2,3.0,Regular,3,0,1000,919.2388155425117,0
200137,0,39.0,Self Enquiry,3,10.0,Salaried,Female,2,4.0,Deluxe,3.0,Divorced,5.0,0,5,1,0.0,Manager,20902.0,1,2,1,1,0,2,Middle,1,Medium,2,2.0,Regular,3,1,2000,1414.2135623730949,2
200138,0,25.0,Self Enquiry,3,34.0,Salaried,Male,2,4.0,Deluxe,3.0,Divorced,3.0,0,4,0,0.0,Manager,23639.0,1,2,2,1,0,2,Young,3,Medium,2,2.0,Regular,3,1,2000,1414.2135623730949,2
200139,0,30.0,Self Enquiry,2,15.0,Salaried,Male,2,3.0,Deluxe,3.0,Divorced,1.0,1,3,1,1.0,Manager,21347.0,1,2,2,1,0,2,Young,3,Medium,2,3.0,Beginner,0,0,2000,1555.6349186104044,1
200140,1,36.0,Self Enquiry,1,15.0,Small Business,Female,2,3.0,Basic,5.0,Single,1.0,0,4,1,1.0,Executive,22347.0,1,3,1,0,2,1,,1,,1,3.0,Beginner,0,1,500,459.61940777125585,1
200141,0,36.0,Self Enquiry,1,35.0,Small Business,Male,2,3.0,Basic,3.0,Single,6.0,0,2,1,0.0,Executive,18452.0,1,3,2,0,2,1,,1,Low,1,2.0,Expert,1,0,500,459.61940777125585,3
200142,0,38.0,Self Enquiry,1,9.0,Large Business,Female,2,3.0,Deluxe,3.0,Single,4.0,1,5,0,0.0,Manager,1000.0,1,1,1,1,2,2,Middle,1,Low,1,2.0,Regular,3,1,2000,1838.4776310850234,1
200143,0,30.0,Self Enquiry,1,24.0,Salaried,Female,3,3.0,Basic,3.0,Single,2.0,0,2,1,0.0,Executive,17632.0,1,2,1,0,2,1,Young,3,Low,1,3.0,Beginner,0,0,500,375.2776749732568,4
200144,0,32.0,Company Invited,3,13.0,Small Business,Male,2,5.0,Deluxe,3.0,Married,1.0,0,2,0,1.0,Manager,19668.0,0,3,2,1,1,2,Middle,1,Low,1,3.0,Beginner,0,0,2000,1414.2135623730949,2
200145,0,30.0,Self Enquiry,1,11.0,Large Business,Female,2,3.0,Basic,5.0,Married,6.0,0,5,1,1.0,Executive,18204.0,1,1,1,0,1,1,Young,3,Low,1,3.0,Expert,1,1,500,459.61940777125585,1
200146,0,30.0,Self Enquiry,1,8.0,Small Business,Male,2,4.0,Basic,3.0,Single,1.0,0,4,0,0.0,Executive,17720.0,1,3,2,0,2,1,Young,3,Low,1,2.0,Beginner,0,1,500,459.61940777125585,1
200147,0,41.0,Company Invited,1,16.0,Salaried,Male,3,4.0,Super Deluxe,5.0,Married,5.0,0,2,1,0.0,AVP,32181.0,0,2,2,4,1,0,Middle,1,Medium,2,3.0,Regular,3,0,3500,2626.9437248127974,0
200148,0,41.0,Self Enquiry,1,15.0,Salaried,Male,3,3.0,Basic,5.0,Divorced,3.0,0,2,0,2.0,Executive,17238.0,1,2,2,0,0,1,Middle,1,Low,1,5.0,Regular,3,0,500,375.2776749732568,4
200149,0,19.0,Self Enquiry,1,9.0,Small Business,Female,3,3.0,Basic,4.0,Single,2.0,0,3,1,2.0,Executive,16483.0,1,3,1,0,2,1,Young,3,Low,1,5.0,Beginner,0,0,500,375.2776749732568,1
200150,0,40.0,Company Invited,1,32.0,Small Business,Female,2,3.0,Deluxe,4.0,Married,2.0,0,2,1,0.0,Manager,20605.0,0,3,1,1,1,2,Middle,1,Medium,2,2.0,Beginner,0,0,2000,1838.4776310850234,1
200151,0,35.0,Self Enquiry,3,6.0,Small Business,Male,3,3.0,Standard,4.0,Divorced,2.0,0,4,1,2.0,Senior Manager,22295.0,1,3,2,3,0,3,Middle,1,Medium,2,5.0,Beginner,0,1,1000,577.3502691896258,2
200152,0,53.0,Self Enquiry,3,12.0,Small Business,Male,2,3.0,Deluxe,3.0,Divorced,3.0,1,5,0,0.0,Manager,17306.0,1,3,2,1,0,2,Senior,2,Low,1,2.0,Regular,3,1,2000,1414.2135623730949,2
200153,0,45.0,Self Enquiry,1,15.0,Salaried,Male,2,3.0,Deluxe,4.0,Married,1.0,0,4,1,0.0,Manager,17348.0,1,2,2,1,1,2,Middle,1,Low,1,2.0,Beginner,0,1,2000,1838.4776310850234,1
200154,0,32.0,Company Invited,3,14.0,Small Business,Fe Male,2,3.0,Standard,3.0,Unmarried,2.0,0,4,1,1.0,Senior Manager,23998.0,0,3,0,3,3,3,Middle,1,Medium,2,3.0,Beginner,0,1,1000,707.1067811865474,2
200155,0,29.0,Company Invited,1,13.0,Large Business,Male,2,3.0,Deluxe,3.0,Divorced,2.0,0,3,0,1.0,Manager,22347.0,0,1,2,1,0,2,Young,3,,1,3.0,Beginner,0,0,2000,1838.4776310850234,1
200156,0,51.0,Self Enquiry,1,13.0,Small Business,Male,2,4.0,Deluxe,3.0,Divorced,3.0,0,3,1,1.0,Manager,21132.0,1,3,2,1,0,2,Senior,2,Medium,2,3.0,Regular,3,0,2000,1838.4776310850234,1
200157,0,58.0,Self Enquiry,1,15.0,Small Business,Female,3,4.0,Basic,4.0,Divorced,5.0,1,2,1,0.0,Executive,18346.0,1,3,1,0,0,1,Senior,2,Low,1,3.0,Regular,3,0,500,375.2776749732568,3
200158,0,40.0,Self Enquiry,3,10.0,Small Business,Male,3,4.0,Standard,3.0,Divorced,1.0,0,2,1,0.0,Senior Manager,25855.0,1,3,2,3,0,3,Middle,1,Medium,2,3.0,Beginner,0,0,1000,577.3502691896258,2
200159,0,34.0,Company Invited,3,8.0,Small Business,Female,3,3.0,Basic,3.0,Divorced,7.0,0,5,1,2.0,Executive,17231.0,0,3,1,0,0,1,Middle,1,Low,1,5.0,Expert,1,1,500,288.6751345948129,3
200160,0,22.0,Self Enquiry,1,25.0,Small Business,Male,3,3.0,Basic,3.0,Divorced,2.0,0,2,0,1.0,Executive,17323.0,1,3,2,0,0,1,Young,3,Low,1,4.0,Beginner,0,0,500,375.2776749732568,4
200161,0,27.0,Company Invited,1,15.0,Small Business,Male,2,3.0,Basic,4.0,Married,7.0,0,3,0,0.0,Executive,17024.0,0,3,2,0,1,1,Young,3,Low,1,2.0,Expert,1,0,500,459.61940777125585,3
200162,0,28.0,Self Enquiry,1,27.0,Small Business,Male,2,3.0,Basic,3.0,Divorced,2.0,0,2,0,0.0,Executive,17713.0,1,3,2,0,0,1,Young,3,Low,1,2.0,Beginner,0,0,500,459.61940777125585,1
200163,0,57.0,Self Enquiry,1,30.0,Salaried,Male,2,2.0,Standard,3.0,Married,4.0,1,4,1,1.0,Senior Manager,24439.0,1,2,2,3,1,3,Senior,2,Medium,2,3.0,Regular,3,1,1000,919.2388155425117,0
200164,0,27.0,Company Invited,1,9.0,Small Business,Male,3,4.0,Basic,3.0,Married,2.0,1,2,0,2.0,Executive,17566.0,0,3,2,0,1,1,Young,3,Low,1,5.0,Beginner,0,0,500,375.2776749732568,4
200165,0,50.0,Self Enquiry,1,17.0,Salaried,Female,2,3.0,King,4.0,Single,4.0,0,5,1,,VP,34926.0,1,2,1,2,2,4,Senior,2,Medium,2,2.0,Regular,3,1,5000,4596.194077712558,0
200166,0,41.0,Self Enquiry,1,20.0,Salaried,Male,2,3.0,Basic,3.0,Married,5.0,0,4,1,1.0,Executive,17451.0,1,2,2,0,1,1,Middle,1,Low,1,3.0,Regular,3,1,500,459.61940777125585,1
200167,0,30.0,Self Enquiry,3,11.0,Salaried,Female,2,3.0,Standard,3.0,Divorced,3.0,0,4,1,1.0,Senior Manager,24419.0,1,2,1,3,0,3,Young,3,Medium,2,3.0,Regular,3,1,1000,707.1067811865474,2
200168,0,38.0,Self Enquiry,3,6.0,Salaried,Fe Male,2,4.0,Deluxe,3.0,Unmarried,5.0,0,2,1,1.0,Manager,23686.0,1,2,0,1,3,2,Middle,1,Medium,2,3.0,Regular,3,0,2000,1414.2135623730949,2
200169,0,32.0,Self Enquiry,1,12.0,Salaried,Male,2,3.0,Basic,3.0,Single,4.0,0,2,0,1.0,Executive,18038.0,1,2,2,0,2,1,Middle,1,Low,1,3.0,Regular,3,0,500,459.61940777125585,1
200170,0,27.0,Self Enquiry,1,23.0,Large Business,Male,2,3.0,Basic,4.0,Divorced,1.0,1,4,1,0.0,Executive,18058.0,1,1,2,0,0,1,Young,3,Low,1,2.0,Beginner,0,1,500,459.61940777125585,1
200171,1,19.0,Company Invited,3,6.0,Large Business,Female,3,5.0,Basic,5.0,Single,1.0,0,3,1,1.0,Executive,17325.0,0,1,1,0,2,1,Young,3,Low,1,4.0,Beginner,0,0,500,288.6751345948129,2
200172,0,36.0,Company Invited,1,9.0,Small Business,Male,1,3.0,Basic,4.0,Single,5.0,0,4,1,0.0,Executive,17088.0,0,3,2,0,2,1,Middle,1,Low,1,1.0,Regular,3,1,500,650.0,1
200173,0,30.0,Company Invited,1,15.0,Small Business,Male,3,3.0,Deluxe,5.0,Married,2.0,0,2,0,1.0,Manager,18072.0,0,3,2,1,1,2,Young,3,Low,1,4.0,Beginner,0,0,2000,1501.1106998930272,4
200174,0,45.0,Self Enquiry,3,10.0,Salaried,Female,1,4.0,Deluxe,5.0,Married,5.0,1,4,0,0.0,Manager,20006.0,1,2,1,1,1,2,Middle,1,Medium,2,1.0,Regular,3,1,2000,2000.0,2
200175,0,56.0,Self Enquiry,1,13.0,Salaried,Female,3,3.0,Basic,5.0,Married,5.0,1,4,1,1.0,Executive,22347.0,1,2,1,0,1,1,Senior,2,,1,4.0,Regular,3,1,500,375.2776749732568,3
200176,0,33.0,Self Enquiry,1,8.0,Salaried,Male,2,3.0,Basic,3.0,Single,1.0,0,3,0,1.0,Executive,17500.0,1,2,2,0,2,1,Middle,1,Low,1,3.0,Beginner,0,0,500,459.61940777125585,1
200177,1,19.0,Self Enquiry,1,8.0,Salaried,Male,2,4.0,Basic,3.0,Single,2.0,0,5,0,0.0,Executive,16102.0,1,2,2,0,2,1,Young,3,Low,1,2.0,Beginner,0,1,500,459.61940777125585,1
200178,0,46.0,Self Enquiry,3,6.0,Small Business,Female,3,3.0,Standard,5.0,Married,2.0,0,2,1,1.0,Senior Manager,25453.0,1,3,1,3,1,3,Senior,2,Medium,2,4.0,Beginner,0,0,1000,577.3502691896258,2
200179,0,38.0,Self Enquiry,1,15.0,Salaried,Female,3,3.0,Basic,3.0,Single,2.0,0,2,1,1.0,Executive,17288.0,1,2,1,0,2,1,Middle,1,Low,1,4.0,Beginner,0,0,500,375.2776749732568,4
200180,0,36.0,Self Enquiry,1,18.0,Small Business,Female,3,3.0,Basic,3.0,Divorced,1.0,1,4,1,2.0,Executive,22347.0,1,3,1,0,0,1,,1,,1,5.0,Beginner,0,1,500,375.2776749732568,1
200181,0,34.0,Self Enquiry,1,33.0,Small Business,Female,3,3.0,Basic,4.0,Single,3.0,0,3,1,0.0,Executive,17311.0,1,3,1,0,2,1,Middle,1,Low,1,3.0,Regular,3,0,500,375.2776749732568,1
200182,1,41.0,Self Enquiry,3,26.0,Small Business,Female,3,3.0,Basic,4.0,Single,2.0,1,4,0,2.0,Executive,18140.0,1,3,1,0,2,1,Middle,1,Low,1,5.0,Beginner,0,1,500,288.6751345948129,2
200183,0,36.0,Self Enquiry,1,6.0,Small Business,Male,2,4.0,Basic,3.0,Divorced,3.0,0,3,0,0.0,Executive,18690.0,1,3,2,0,0,1,,1,Low,1,2.0,Regular,3,0,500,459.61940777125585,1
200184,0,53.0,Self Enquiry,1,13.0,Small Business,Female,2,2.0,Deluxe,5.0,Married,2.0,0,2,1,1.0,Manager,22347.0,1,3,1,1,1,2,Senior,2,,1,3.0,Beginner,0,0,2000,1838.4776310850234,1
200185,0,33.0,Self Enquiry,1,20.0,Small Business,Female,3,3.0,Basic,4.0,Divorced,2.0,0,5,0,0.0,Executive,17756.0,1,3,1,0,0,1,Middle,1,Low,1,3.0,Beginner,0,1,500,375.2776749732568,1
200186,0,40.0,Self Enquiry,1,10.0,Small Business,Female,2,3.0,King,3.0,Divorced,2.0,0,5,0,1.0,VP,34033.0,1,3,1,2,0,4,Middle,1,Medium,2,3.0,Beginner,0,1,5000,4596.194077712558,0
200187,0,55.0,Self Enquiry,1,20.0,Small Business,Male,3,2.0,King,4.0,Single,1.0,0,2,0,2.0,VP,33722.0,1,3,2,2,2,4,Senior,2,Medium,2,5.0,Beginner,0,0,5000,3752.776749732568,0
200188,0,34.0,Company Invited,1,8.0,Salaried,Male,2,4.0,Deluxe,3.0,Divorced,2.0,0,4,0,0.0,Manager,24547.0,0,2,2,1,0,2,Middle,1,Medium,2,2.0,Beginner,0,1,2000,1838.4776310850234,1
200189,0,51.0,Self Enquiry,1,9.0,Small Business,Female,3,3.0,Super Deluxe,4.0,Single,4.0,0,5,0,1.0,AVP,28734.0,1,3,1,4,2,0,Senior,2,Medium,2,4.0,Regular,3,1,3500,2626.9437248127974,0
200190,0,52.0,Self Enquiry,1,6.0,Salaried,Male,3,4.0,King,3.0,Divorced,1.0,0,2,1,,VP,34999.0,1,2,2,2,0,4,Senior,2,Medium,2,3.0,Beginner,0,0,5000,3752.776749732568,0
200191,0,27.0,Self Enquiry,1,15.0,Small Business,Female,2,3.0,Basic,4.0,Single,2.0,0,3,1,0.0,Executive,17279.0,1,3,1,0,2,1,Young,3,Low,1,2.0,Beginner,0,0,500,459.61940777125585,1
200192,1,35.0,Self Enquiry,1,29.0,Salaried,Male,2,4.0,Deluxe,3.0,Divorced,4.0,1,4,1,1.0,Manager,20916.0,1,2,2,1,0,2,Middle,1,Medium,2,3.0,Regular,3,1,2000,1838.4776310850234,1
200193,0,43.0,Company Invited,1,13.0,Small Business,Male,2,2.0,Basic,3.0,Married,5.0,0,4,0,1.0,Executive,17089.0,0,3,2,0,1,1,Middle,1,Low,1,3.0,Regular,3,1,500,459.61940777125585,1
200194,0,45.0,Company Invited,1,8.0,Small Business,Male,3,4.0,Super Deluxe,3.0,Divorced,1.0,0,4,1,0.0,AVP,31792.0,0,3,2,4,0,0,Middle,1,Medium,2,3.0,Beginner,0,1,3500,2626.9437248127974,0
200195,0,36.0,Self Enquiry,1,27.0,Salaried,Male,3,2.0,Basic,5.0,Divorced,2.0,1,3,0,2.0,Executive,18564.0,1,2,2,0,0,1,,1,Low,1,5.0,Beginner,0,0,500,375.2776749732568,1
200196,0,35.0,Company Invited,1,13.0,Small Business,Female,2,3.0,Deluxe,4.0,Single,6.0,0,2,1,0.0,Manager,22347.0,0,3,1,1,2,2,Middle,1,,1,2.0,Expert,1,0,2000,1838.4776310850234,3
200197,0,42.0,Company Invited,1,27.0,Small Business,Female,2,3.0,Deluxe,3.0,Married,3.0,0,2,0,0.0,Manager,20265.0,0,3,1,1,1,2,Middle,1,Medium,2,2.0,Regular,3,0,2000,1838.4776310850234,1
200198,0,38.0,Self Enquiry,1,8.0,Salaried,Male,2,3.0,Deluxe,3.0,Divorced,1.0,0,2,0,1.0,Manager,21553.0,1,2,2,1,0,2,Middle,1,Medium,2,3.0,Beginner,0,0,2000,1838.4776310850234,1
200199,0,38.0,Self Enquiry,1,35.0,Large Business,Male,2,3.0,Deluxe,3.0,Divorced,4.0,0,2,0,1.0,Manager,21261.0,1,1,2,1,0,2,Middle,1,Medium,2,3.0,Regular,3,0,2000,1838.4776310850234,1
200200,0,27.0,Company Invited,1,13.0,Large Business,Male,2,4.0,Deluxe,5.0,Divorced,6.0,0,3,0,1.0,Manager,22347.0,0,1,2,1,0,2,Young,3,,1,3.0,Expert,1,0,2000,1838.4776310850234,3
200201,0,49.0,Company Invited,1,24.0,Salaried,Male,3,3.0,Deluxe,3.0,Married,2.0,1,2,0,1.0,Manager,21804.0,0,2,2,1,1,2,Senior,2,Medium,2,4.0,Beginner,0,0,2000,1501.1106998930272,4
200202,0,36.0,Company Invited,1,16.0,Small Business,Male,2,3.0,Basic,3.0,Married,2.0,1,3,1,0.0,Executive,22347.0,0,3,2,0,1,1,,1,,1,2.0,Beginner,0,0,500,459.61940777125585,1
200203,0,40.0,Self Enquiry,1,25.0,Small Business,Male,2,3.0,Deluxe,3.0,Divorced,1.0,1,2,1,1.0,Manager,17741.0,1,3,2,1,0,2,Middle,1,Low,1,3.0,Beginner,0,0,2000,1838.4776310850234,1
200204,1,38.0,Self Enquiry,1,35.0,Small Business,Male,3,3.0,Deluxe,5.0,Divorced,1.0,1,3,0,1.0,Manager,21673.0,1,3,2,1,0,2,Middle,1,Medium,2,4.0,Beginner,0,0,2000,1501.1106998930272,4
200205,1,29.0,Self Enquiry,3,33.0,Small Business,Female,2,3.0,Standard,3.0,Divorced,2.0,0,3,1,1.0,Senior Manager,22639.0,1,3,1,3,0,3,Young,3,Medium,2,3.0,Beginner,0,0,1000,707.1067811865474,2
200206,0,22.0,Self Enquiry,1,11.0,Salaried,Male,2,2.0,Basic,4.0,Married,2.0,1,4,0,0.0,Executive,17328.0,1,2,2,0,1,1,Young,3,Low,1,2.0,Beginner,0,1,500,459.61940777125585,1
200207,0,36.0,Company Invited,1,24.0,Small Business,Female,3,3.0,Basic,3.0,Single,2.0,0,3,1,2.0,Executive,17153.0,0,3,1,0,2,1,Middle,1,Low,1,5.0,Beginner,0,0,500,375.2776749732568,1
200208,0,40.0,Company Invited,1,13.0,Salaried,Male,3,4.0,Deluxe,3.0,Divorced,1.0,0,5,1,0.0,Manager,19876.0,0,2,2,1,0,2,Middle,1,Low,1,3.0,Beginner,0,1,2000,1501.1106998930272,1
200209,0,46.0,Self Enquiry,1,6.0,Small Business,Male,3,3.0,Standard,5.0,Married,1.0,0,2,0,0.0,Senior Manager,24396.0,1,3,2,3,1,3,Senior,2,Medium,2,3.0,Beginner,0,0,1000,750.5553499465136,4
200210,1,32.0,Self Enquiry,3,10.0,Small Business,Male,2,5.0,Standard,3.0,Divorced,2.0,0,2,1,1.0,Senior Manager,25400.0,1,3,2,3,0,3,Middle,1,Medium,2,3.0,Beginner,0,0,1000,707.1067811865474,2
200211,0,30.0,Company Invited,1,6.0,Salaried,Male,2,4.0,Standard,3.0,Unmarried,2.0,0,5,1,1.0,Senior Manager,23474.0,0,2,2,3,3,3,Young,3,Medium,2,3.0,Beginner,0,1,1000,919.2388155425117,1
200212,0,27.0,Company Invited,3,26.0,Salaried,Fe Male,2,3.0,Deluxe,3.0,Unmarried,2.0,0,2,1,1.0,Manager,24981.0,0,2,0,1,3,2,Young,3,Medium,2,3.0,Beginner,0,0,2000,1414.2135623730949,2
200213,0,51.0,Self Enquiry,1,14.0,Salaried,Male,2,4.0,Standard,4.0,Divorced,6.0,0,3,1,1.0,Senior Manager,27490.0,1,2,2,3,0,3,Senior,2,Medium,2,3.0,Expert,1,0,1000,919.2388155425117,3
200214,1,30.0,Self Enquiry,1,9.0,Large Business,Female,2,3.0,Basic,5.0,Single,6.0,1,4,1,1.0,Executive,17657.0,1,1,1,0,2,1,Young,3,Low,1,3.0,Expert,1,1,500,459.61940777125585,1
200215,0,41.0,Self Enquiry,3,12.0,Salaried,Fe Male,3,3.0,Standard,3.0,Single,4.0,1,2,0,1.0,Senior Manager,28591.0,1,2,0,3,2,3,Middle,1,Medium,2,4.0,Regular,3,0,1000,577.3502691896258,2
200216,1,30.0,Company Invited,3,32.0,Small Business,Female,2,4.0,Deluxe,5.0,Unmarried,6.0,0,2,0,1.0,Manager,21696.0,0,3,1,1,3,2,Young,3,Medium,2,3.0,Expert,1,0,2000,1414.2135623730949,2
200217,1,29.0,Self Enquiry,1,6.0,Large Business,Male,2,3.0,Basic,3.0,Single,1.0,0,2,0,0.0,Executive,17058.0,1,1,2,0,2,1,Young,3,Low,1,2.0,Beginner,0,0,500,459.61940777125585,1
200218,0,45.0,Company Invited,3,12.0,Small Business,Fe Male,2,4.0,Standard,3.0,Unmarried,7.0,0,4,1,0.0,Senior Manager,23865.0,0,3,0,3,3,3,Middle,1,Medium,2,2.0,Expert,1,1,1000,707.1067811865474,3
200219,0,54.0,Self Enquiry,3,9.0,Small Business,Female,2,3.0,Deluxe,5.0,Divorced,3.0,0,4,1,1.0,Manager,20940.0,1,3,1,1,0,2,Senior,2,Medium,2,3.0,Regular,3,1,2000,1414.2135623730949,2
200220,0,36.0,Self Enquiry,1,11.0,Salaried,Male,3,3.0,Deluxe,4.0,Single,1.0,0,2,0,2.0,Manager,20914.0,1,2,2,1,2,2,Middle,1,Medium,2,5.0,Beginner,0,0,2000,1501.1106998930272,4
200221,0,33.0,Self Enquiry,1,10.0,Small Business,Female,2,4.0,Basic,4.0,Divorced,7.0,0,4,0,0.0,Executive,17622.0,1,3,1,0,0,1,Middle,1,Low,1,2.0,Expert,1,1,500,459.61940777125585,3
200222,0,37.0,Company Invited,1,17.0,Salaried,Male,2,3.0,Standard,3.0,Married,2.0,1,3,0,1.0,Senior Manager,27185.0,0,2,2,3,1,3,Middle,1,Medium,2,3.0,Beginner,0,0,1000,919.2388155425117,1
